,sub_53,sub_54,sub_68,sub_70,sub_71,sub_74,sub_75,sub_76,sub_78,sub_79,sub_82,sub_84,sub_85,sub_86,sub_89,sub_91,sub_92,sub_93,sub_94,sub_95,sub_96,sub_97,sub_98,sub_99,sub_101,sub_102,sub_103,sub_108,runf_sum,date,year,month,day
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-19,2009,1,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-20,2009,1,20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-21,2009,1,21
20,0.07717881000466055,0.1668936756132956,0.11395394767100532,0.0,0.0983962810148797,0.11981816809865746,0.09703382956686675,0.0,0.16818214362425718,0.08223285031051467,0.19460905426241387,0.20750638632344276,0.1857058249884788,0.2170059340494254,0.1324262151688162,0.15583072117562688,0.1741915605041026,0.14749713895510216,0.13652447248573638,0.20272122088016598,0.154361261463944,0.0680132481224052,0.09016862589706336,0.08293603814033852,0.07289097063101309,0.16243887503200613,0.18376410904393248,0.12630998575671126,3.6185913487848627,2009-01-22,2009,1,22
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469826198303169,0.0,0.0,0.0,0.0,0.0,0.06961666072800261,0.0,0.0,0.1343149227110343,2009-01-23,2009,1,23
22,0.09060121174460152,0.44718946414331767,0.3319273962929796,0.0,0.16453148628717587,0.22730211301068842,0.10781536618540749,0.0,0.5219445836614879,0.1277546067324067,0.473481822741543,0.26409903713892713,0.5887442311861817,0.4928265605047698,0.30252540534255423,0.4400236974213464,0.34509648779114666,0.17481142394678775,0.25354544890208186,0.6361995761664783,0.21724918280110636,0.06297522974296778,0.1493417866420112,0.12972046991181158,0.10787863653389937,0.5662155072544214,0.5531028109647427,0.31998529725033514,8.096888840301178,2009-01-24,2009,1,24
23,0.0,0.06205021272802016,0.0,0.0,0.0,0.0,0.0,0.0,0.06765948306722991,0.0,0.07021976184726274,0.07545686775397918,0.07541764944946955,0.07909562082175317,0.0,0.0,0.06244603112411225,0.0,0.0,0.08195113184517347,0.0,0.0,0.0,0.0,0.0,0.07116369763306934,0.07241935331780593,0.0,0.7178798095878758,2009-01-25,2009,1,25
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-26,2009,1,26
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-27,2009,1,27
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-28,2009,1,28
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-29,2009,1,29
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-30,2009,1,30
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-31,2009,1,31
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-01,2009,2,1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-02,2009,2,2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-03,2009,2,3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-04,2009,2,4
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2009,2,5
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-06,2009,2,6
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-07,2009,2,7
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-08,2009,2,8
38,0.21475842783905547,0.45146878915904326,0.2980334016010909,0.0,0.29841495061889733,0.3559304405283648,0.26953841546351875,0.14034327792517193,0.4310875635426362,0.24963543844263386,0.5396890267689621,0.6036549420318335,0.4727794583767823,0.6185683166829415,0.3778713553523979,0.41149875185021473,0.5127147818611321,0.4151771318736209,0.41444929147455695,0.5154294871314857,0.46880086814975586,0.17633064328030978,0.2747325320301149,0.2509346795015371,0.21575727306779874,0.39913552150721504,0.47434676423162886,0.3488561511375835,10.199937681430287,2009-02-09,2009,2,9
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-10,2009,2,10
40,0.0,0.07916751279092228,0.0,0.0,0.0,0.0634331478169363,0.06468921971124449,0.0,0.07668074747619388,0.0,0.09429510876632426,0.13204951856946356,0.08433801658865413,0.10748892060392098,0.0662131075844081,0.07184060366062799,0.0920257300776391,0.09286856897173097,0.07801398427756365,0.09273417550901207,0.09719042388470547,0.0,0.0,0.0,0.0,0.07348425299066944,0.08418749823194938,0.0,1.450700537511966,2009-02-11,2009,2,11
41,0.0,0.14549705053466797,0.11512270610865667,0.0,0.0,0.06167111593313253,0.0,0.0,0.1894465525882437,0.0,0.14445208151436903,0.07545686775397918,0.2173325812092241,0.14399459175242246,0.08790360834481765,0.14896360464924335,0.09531236329469764,0.0,0.06826223624286819,0.23291374313891408,0.0,0.0,0.0,0.0,0.0,0.2250938696872085,0.19643749587454856,0.09984503636006699,2.247705504987061,2009-02-12,2009,2,12
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-13,2009,2,13
43,0.07382320956967532,0.3530443137973562,0.26063313159624807,0.0,0.13227041054459235,0.18148928403179,0.08984613848783958,0.0,0.40982315457864965,0.10425950664368824,0.37316787724545336,0.20750638632344276,0.4622372063032006,0.38939382558401564,0.23973711366768452,0.3454687852503729,0.2760771902329173,0.14203428195676504,0.20478670872860458,0.498176617269344,0.17722959649563938,0.0,0.12116409104917888,0.10632825402607504,0.08746916475721571,0.44632014711175017,0.4336108779903629,0.2526199715134225,6.368517244755285,2009-02-14,2009,2,14
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-15,2009,2,15
45,0.0,0.22894388834131577,0.16713245658414114,0.0,0.08871795829210462,0.12158019998246125,0.0,0.0,0.25968353977232045,0.07048530026615543,0.24677230592038046,0.15091373550795836,0.291939288191495,0.2595958837226771,0.159824742445123,0.22291716724106625,0.1840514601552782,0.09286856897173097,0.13652447248573638,0.31486487498408755,0.12005875891640089,0.0,0.08171531721921366,0.07017664765720952,0.0,0.27691960600694376,0.2770040264406076,0.16600740985167764,3.988697608956085,2009-02-16,2009,2,16
46,0.0,0.3573236388130816,0.26589254456567907,0.0,0.11936598024755894,0.17267912461277105,0.06468921971124449,0.0,0.4182000429584019,0.08957506908823921,0.377180435065297,0.16977795244645313,0.4719685159095837,0.38939382558401564,0.23859550836450502,0.35233590177675633,0.26621729058174165,0.10925713996674234,0.19015908667656137,0.5089596609331826,0.14864417770602015,0.0,0.10848412803240436,0.09356886354294604,0.07289097063101309,0.45405533163708384,0.4426632971550887,0.25502587600402654,6.136903582010397,2009-02-17,2009,2,17
47,0.15771322044430636,0.5862675271543974,0.4412063102133796,0.0,0.23711890670798869,0.3083555796656626,0.19766150467324706,0.1039579836482755,0.705591751986826,0.19236613197638255,0.6159276253459902,0.452741206523875,0.802022100059413,0.6408773379403592,0.3938538295969103,0.58053546634581,0.4634152836052541,0.3059199919068785,0.35106292924903637,0.8626434931070892,0.348742109233355,0.13098847786537296,0.2169682560648087,0.19351742232745656,0.16619141303870985,0.8013651168245634,0.7413931295910381,0.4162214768744962,11.414625581970883,2009-02-18,2009,2,18
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-19,2009,2,19
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-20,2009,2,20
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-21,2009,2,21
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-22,2009,2,22
52,1.0536585365853657,2.2124110331300986,1.515879693633784,0.34852763210972165,1.371095719059799,1.6281174606346986,1.3261290040805123,0.7355027343115491,2.257893606357843,1.16153901063602,2.5660307257899726,2.923953625466693,2.5041903387092694,2.888004206414783,1.7683466146249682,2.064889115510256,2.356516016630973,2.021257089384733,1.9015908667656138,2.719483612020098,2.201077246800683,0.9118813266781735,1.2637696473385285,1.1568514038036963,1.0146423111837022,2.2370153647264845,2.4504898678912577,1.6769154299510045,50.23765924023027,2009-02-23,2009,2,23
53,0.0,0.08558650031451058,0.07480054000968556,0.0,0.0,0.0,0.0,0.0,0.13274146201761294,0.0,0.07423231966710632,0.0,0.1557009537021307,0.06489897093066928,0.0,0.09349843270537612,0.0,0.0,0.0,0.16605887242311465,0.0,0.0,0.0,0.0,0.0,0.17868276253520674,0.13307056172146836,0.0,1.1592713760268811,2009-02-24,2009,2,24
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-25,2009,2,25
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-26,2009,2,26
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-27,2009,2,27
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-28,2009,2,28
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-01,2009,3,1
59,0.0,0.07488818777519676,0.06428171407082352,0.0,0.0,0.0,0.0,0.0,0.11276580511204985,0.0,0.06620720402741914,0.0,0.13218362215337137,0.0,0.0,0.08082067911820648,0.0,0.0,0.0,0.140179567629902,0.0,0.0,0.0,0.0,0.0,0.1485155428864056,0.11406048147554433,0.0,0.933902804248919,2009-03-02,2009,3,2
60,0.1778468230542178,0.40439621398606246,0.2863458172245775,0.0,0.23550585292085957,0.280163069524802,0.22281842344984212,0.11955168119551682,0.43882007589317673,0.19823990699856217,0.45743159146216866,0.4904696404008646,0.49143113512235004,0.5070232103958537,0.31051664246481037,0.385086765210278,0.4075425189152589,0.3386971338969012,0.3266835591622978,0.5305257482608599,0.3773275280229742,0.14862154219340393,0.2169682560648087,0.19777055248849956,0.17202269068919088,0.46488458997255083,0.46891531273279324,0.301941013570805,8.957547295274287,2009-03-03,2009,3,3
61,0.07046760913469007,0.4257928390646901,0.3307586378553283,0.0,0.129044302970334,0.18325131591559377,0.08625229294832598,0.0,0.5406314885086274,0.09985417537705352,0.42733740781334173,0.20750638632344276,0.6179381600053313,0.42792758957410054,0.2625692197312735,0.43051538223096925,0.28265045666703437,0.13657142495842792,0.20478670872860458,0.6620788809596909,0.17151251273771556,0.0,0.11693743671025404,0.10207512386503202,0.08455352593197518,0.6335116126248238,0.5621552301294686,0.29352034785369097,7.49020006861982,2009-03-04,2009,3,4
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-05,2009,3,5
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-06,2009,3,6
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-07,2009,3,7
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-08,2009,3,8
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-09,2009,3,9
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-10,2009,3,10
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-11,2009,3,11
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-12,2009,3,12
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-13,2009,3,13
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-14,2009,3,14
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-15,2009,3,15
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-16,2009,3,16
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-17,2009,3,17
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-18,2009,3,18
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-19,2009,3,19
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-20,2009,3,20
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-21,2009,3,21
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-22,2009,3,22
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-23,2009,3,23
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-24,2009,3,24
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-25,2009,3,25
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-26,2009,3,26
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-27,2009,3,27
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-28,2009,3,28
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-29,2009,3,29
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-30,2009,3,30
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-31,2009,3,31
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-01,2009,4,1
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-04-02,2009,4,2
