,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_55,sub_57,sub_60,sub_61,sub_63,sub_66,sub_67,sub_77,runf_sum,date,year,month,day
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-19,2009,1,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-20,2009,1,20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-21,2009,1,21
20,0.0,0.08506260322086004,0.0,0.10913012640517669,0.08273052042340429,0.07430119370106868,0.11617717916251134,0.12443899311459872,0.09367152050930692,0.0,0.0853504088187317,0.08967532324569819,0.0,0.0,0.11725805655628484,0.0,0.0,0.11627674153338641,0.12329480370717484,0.11446136745748035,0.06945550315428431,0.08040814579188064,0.0,0.07398410441421363,0.10807686501175405,0.06633409156647158,0.09599118029753677,0.06385351530599803,0.06990069570609088,0.07474382157926461,0.0836510962821735,0.07893769661229873,0.08862786415818655,0.0935054092600967,0.0,0.0,0.0,0.0,0.12198077579208676,0.09105481815105913,0.10237306450924913,0.07872507096367595,0.08857226601134587,0.08849683538374485,0.16300041504735313,0.0971724678007898,0.0,0.0904808000848526,0.08905301376269818,0.0,0.09067815409275334,0.08359441229589769,0.0,0.0,0.1328964976235522,0.09519408654755347,0.06165118277681243,0.06679953935072185,0.0,3.9210222271900794,2009-01-22,2009,1,22
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08298574149199581,0.08298574149199581,2009-01-23,2009,1,23
22,0.0,0.06592351749616651,0.07970164595495698,0.0,0.13933561334468092,0.07430119370106868,0.28721580404065306,0.1545452011261952,0.24569579149982143,0.10505691411895729,0.1510045694485253,0.16032860822715736,0.0,0.2889959101321416,0.2515718304298475,0.0,0.0,0.21837339263587202,0.4365302509632407,0.22333925357557144,0.21663502174312493,0.3296733977467106,0.0,0.13823345824760971,0.23478767226691402,0.23756860700550286,0.29904944631155683,0.3422548420401494,0.3880886625602165,0.29174201326100063,0.10938989513822688,0.443127524164495,0.25536842215070704,0.3205899746060458,0.09775133036527733,0.0,0.1826095226880557,0.14298507502525754,0.09148558184406508,0.3091071458285955,0.21293597417923818,0.2820981709531722,0.3293391299576804,0.5806255784933503,0.09780024902841188,0.15475615242348,0.0,0.4883643184067044,0.3246125985543515,0.33121593897392143,0.4492690361868233,0.5939183959308539,0.3561201391938917,0.42074986901129885,0.5936043560518666,0.5924766282138776,0.49795186088963883,0.48623850736688234,0.5142092200546542,14.618653213558465,2009-01-24,2009,1,24
23,0.0,0.0,0.0,0.0,0.0,0.0,0.06777002117813162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06395893993979174,0.0,0.0,0.0,0.08330729980214517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06276346404069712,0.0,0.0,0.0,0.0,0.06637942669670574,0.0,0.06345009914077991,0.0,0.0,0.0,0.0,0.0,0.06230066505072467,0.0,0.0,0.061127338514872495,0.07878376808552896,0.0,0.0,0.0,0.07308064622238096,0.06128379441734069,0.0,0.07213034984650835,0.07881758873613211,0.0,0.0,0.09745743159060496,0.08240682119041942,0.06368363935187218,0.06369258403208362,0.0658510337345392,1.268244911571259,2009-01-25,2009,1,25
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-26,2009,1,26
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-27,2009,1,27
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-28,2009,1,28
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-29,2009,1,29
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-30,2009,1,30
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-31,2009,1,31
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-01,2009,2,1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-02,2009,2,2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-03,2009,2,3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-04,2009,2,4
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2009,2,5
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-06,2009,2,6
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-07,2009,2,7
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-08,2009,2,8
38,0.09417301038062285,0.21052994297162858,0.196217861708156,0.18468175237799137,0.32602356403696825,0.21433036644539044,0.5615230326188049,0.4134585900259248,0.46375080645591293,0.23757188533718746,0.3479670513379062,0.3668535950960381,0.1032023206871054,0.27542513100106986,0.5287272368356116,0.0,0.0,0.4877951108229868,0.6864521503696761,0.48948519741979407,0.3687756477001286,0.4727998972562581,0.0,0.3076181183538357,0.4844824983285527,0.3733220967229331,0.5131836177445235,0.3978074003563677,0.43618034120600707,0.4339963833634719,0.2863441372735939,0.4987427195049783,0.456658825493029,0.5159494903816051,0.21779682379631965,0.0,0.3078274811027224,0.268673568394234,0.3049519394802169,0.505593858680881,0.4504414838406961,0.44282852417067736,0.5039886685716018,0.5558032953979096,0.32600083009470626,0.37069496975856847,0.08729212552284348,0.5637649851440816,0.5027186260797478,0.3692867365571309,0.5605558616642933,0.526246728834175,0.29715598499949325,0.3820055353543618,0.797378985741313,0.6010014717853002,0.3780369229611136,0.41710875152718174,0.28893820924338626,21.76012214831702,2009-02-09,2009,2,9
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-10,2009,2,10
40,0.0,0.06379695241564502,0.0,0.07555162597281463,0.07293348511010642,0.0,0.11133646336407337,0.10236110723942798,0.09060032311555914,0.0,0.07659652073475923,0.0815230211324529,0.0,0.0,0.10873019789764596,0.0,0.0,0.10493266918866577,0.12662709569926064,0.10422498500193333,0.06945550315428431,0.08523263453939348,0.0,0.06619630394955957,0.10062328811439171,0.06787674485871512,0.09599118029753677,0.07023886683659782,0.0766111624938756,0.07956600361663652,0.07078169685414683,0.08790788940915084,0.08712569696906473,0.09517514871116987,0.0,0.0,0.0,0.0,0.09148558184406508,0.093450997576087,0.09418321934850919,0.08091187849044475,0.09231475612450132,0.09928913238176251,0.1304003320378825,0.08277654664511723,0.0,0.09976088214483747,0.09192569162601102,0.06548177184312011,0.09892162264663999,0.09474033393535071,0.0,0.06865224033948494,0.14175626413178902,0.10656054464278374,0.07045849460207135,0.07534366647697698,0.0,3.8504105235143022,2009-02-11,2009,2,11
41,0.0,0.0,0.0,0.0,0.0,0.0,0.07583788084219491,0.0,0.06449514526870312,0.0,0.0,0.0,0.0,0.09622916111123604,0.06609090460445145,0.0,0.0,0.0,0.11663021972300325,0.0,0.0,0.09166528620274393,0.0,0.0,0.06335540362757996,0.06324878498198452,0.07937732216911694,0.10344269479571679,0.11911078548317884,0.07956600361663652,0.0,0.13634693051215233,0.06759752351048126,0.08515671200473095,0.0,0.0,0.0,0.0,0.0,0.08147010045094764,0.0,0.0754448596735228,0.08857226601134587,0.1931821162645162,0.0,0.0,0.0,0.1484813129597581,0.0871378951871563,0.10202973752300111,0.13189549686218666,0.20540341306992002,0.12726916449880063,0.1441017321977308,0.16833556365649946,0.19038817309510694,0.18698600490549702,0.1708825425251024,0.2276228334446444,3.637353970779647,2009-02-12,2009,2,12
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-13,2009,2,13
43,0.0,0.0,0.06565897500098837,0.0,0.11484302506143622,0.0628702408239812,0.2323543583250227,0.13046023471691803,0.198092231896731,0.08595565700641958,0.12474290519660788,0.1304368338119246,0.0,0.22700212364701838,0.2068005724719933,0.0,0.0,0.17866913942934987,0.3498906591690097,0.18239372375338334,0.1736387578857108,0.2637387181973685,0.0,0.11292310673748397,0.19006621088273992,0.18974635494595357,0.24182393498033306,0.2701003697443716,0.3064446499755024,0.23146473779385168,0.09330314585319352,0.34983751907723293,0.2057969049096874,0.25713987546526595,0.08060197416084271,0.0,0.14739197188393063,0.1153105443752077,0.08132051719472452,0.2492026602028987,0.17198674837553854,0.22633457902056842,0.2632218046252673,0.45651416301614717,0.06520016601894126,0.12596431011213494,0.0,0.38628341574687075,0.259498566985927,0.2611656714208162,0.35653001495559833,0.46574029707714426,0.27905807628636103,0.3303464238117791,0.46956762493655113,0.4660247819044409,0.390909147936492,0.38137876536284215,0.4120729228337363,11.61782011500424,2009-02-14,2009,2,14
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-15,2009,2,15
