,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_15,sub_18,sub_19,sub_20,sub_21,sub_22,sub_24,sub_25,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_36,sub_37,sub_43,sub_44,sub_48,sub_55,sub_60,sub_61,sub_63,sub_66,sub_77,bif_sum,date,year,month,day
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-12,2009,1,12
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-13,2009,1,13
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-14,2009,1,14
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-15,2009,1,15
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-16,2009,1,16
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-17,2009,1,17
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-18,2009,1,18
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-19,2009,1,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-20,2009,1,20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-21,2009,1,21
20,0.0,4.405613383576716,0.0,10.442367983832575,9.717875267966429,5.355115649093561,11.710790358907701,11.88019067265074,9.760377416035276,6.314436272491371,6.763625973920708,7.371230047775258,11.875761654246658,11.607755380310355,11.629805685723209,11.429898120852643,8.610815459055551,10.35139410973106,9.73241813457842,11.372011715228505,11.016206288738427,7.046490828078105,9.205437352472318,8.436108499095841,5.882846997140134,8.687176037957206,10.66174879383277,9.071193515845131,0.0,3.897408955656502,10.774914712519871,10.453785810377841,10.591794978927824,10.19151627289816,6.941791673681578,11.857291310968575,10.56483863806415,7.548641277687516,0.0,323.16067522991875,2009-01-22,2009,1,22
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87506037776091e-05,0.00026172426162860215,0.00035047486540621124,2009-01-23,2009,1,23
22,0.0,0.02189936719921041,0.04423441350500112,0.0,0.026574458287320486,0.03164087756377817,0.008016225362213284,0.013872940651743649,0.012447563036859701,0.04048511445002363,0.01618375059524413,0.015652420057430956,0.00921008735133001,0.010988152074905014,0.0030990315526398,0.010943623425202999,0.022515985790408526,0.01240215240693967,0.03303000872071406,0.011765471132486466,0.010385507314498884,0.012094494334109085,0.010575695657548723,0.013694996986136227,0.018647759771210675,0.005545373187013985,0.014709221115880725,0.008375413086582949,0.0,0.016772684658897908,0.010475229826722129,0.0012886002615633092,0.0038976344651936506,0.0006512402786480409,0.007417160857271878,0.0006910617876424715,0.001324192368094326,0.0010663622163813492,0.0,0.48257427133684844,2009-01-24,2009,1,24
23,0.0,0.0,0.0,0.0,0.0,0.0,0.16936051006801653,0.0,0.0,0.0,0.0,0.0,0.17917457434733258,0.0,0.1424354889097157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09700725298227764,0.0,0.0,0.0,0.0,0.0,0.089198334688616,0.11744059847936619,0.07273589620729055,0.0,0.12435568270961193,0.09480904777957753,0.07451595541141563,0.005216006626166944,1.1662493482093872,2009-01-25,2009,1,25
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-26,2009,1,26
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-27,2009,1,27
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-28,2009,1,28
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-29,2009,1,29
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-30,2009,1,30
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-31,2009,1,31
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-01,2009,2,1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-02,2009,2,2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-03,2009,2,3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-04,2009,2,4
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2009,2,5
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-06,2009,2,6
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-07,2009,2,7
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-08,2009,2,8
38,1.7590621453287196,5.1368370396441945,6.536188521803302,9.460549420440524,12.643102374357369,6.920264578930134,13.478169581927993,12.308766593259556,12.360560621490915,9.818657396071972,8.620417552356153,9.317048690505022,13.35296372699008,12.93511961332994,13.415407685098405,13.051058205423429,12.697386262019968,14.369093252974823,13.378989505848736,13.25857911014299,14.034495736502842,10.971550450558977,13.673857779267841,12.136528028933093,7.497634890371783,12.118576181231115,14.125403837828534,11.751981911155948,0.0,6.327146046857096,14.317030657520283,14.151884012785873,14.26372972835084,14.16144038922266,11.65026479385604,12.881037330995339,13.926533976862547,12.97941673514707,13.163670695835025,438.95040506122723,2009-02-09,2009,2,9
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-10,2009,2,10
40,0.0,0.0,0.0,3.680405118389476,0.0,0.0,1.7606409466288673,2.356196136369972,1.6835106345541697,0.0,1.5341976717089332,1.6441562901993099,1.8864945171001333,2.0096024158672585,1.3869665729459544,1.9793999696268951,0.0,1.5735456009112923,0.0,1.8714142730821488,1.7083255000074777,0.0,1.3527311250322804,1.4475997588908982,0.0,1.1413673314714645,1.8476566296166868,1.3358833965283332,0.0,0.0,1.5957715868186957,1.165082422420997,1.2760890039351735,1.1514405808853339,0.0,1.2672921415716856,1.1638812639264602,0.0,0.0,39.8196508884899,2009-02-11,2009,2,11
41,0.0,0.0,0.0,0.0,0.0,0.0,0.021991371872303708,0.0,0.04069336546715792,0.0,0.0,0.0,0.03313499481814144,0.0636686060347445,0.004228678537956889,0.059401727389539374,0.0893743492374594,0.03507724952025001,0.0,0.05000977419285267,0.03070240982131983,0.037377293719519006,0.02636318718694359,0.04731525015069319,0.0,0.01232145682575608,0.04812042373632793,0.023269488990155497,0.0,0.08984388516252338,0.028378055031353464,0.006367455228830422,0.008132831915319251,0.007512351184991339,0.030501986465287602,0.0013555442757602326,0.004552266467139721,0.026947664243192216,0.05363566697678216,0.8802773344523007,2009-02-12,2009,2,12
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-13,2009,2,13
43,0.0,0.015175168414601429,0.026620349748955628,0.0,0.00373267045436649,0.02020992468669068,0.0,0.0009393136899618097,0.00047296439863715614,0.01568332591796297,0.0018120548333823037,0.0015761117418940892,0.00024730790110052807,0.0004310747490993837,0.0,0.0004392338653652904,0.0016404728364059534,0.00030394279109330883,0.005451460325257847,0.0004621217676364656,0.00028428157241962813,0.0003058583383157305,0.00034558903957091327,0.000540084388185654,0.0061933984747378455,0.0,0.0004867021692754651,0.00030055310119316795,0.0,0.002255227605197487,0.0003068841892787477,0.0,0.0,0.0,0.00036569213170933564,0.0,0.0,0.0,0.0,0.1065817691322953,2009-02-14,2009,2,14
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-15,2009,2,15
45,0.0,0.0,0.0,0.0,0.06421956647866757,0.0,0.027514628598321437,0.03924243860284894,0.03827633311827843,0.08262129381171222,0.0403685548992391,0.040484332294376105,0.03059795686719637,0.03442358753005474,0.014575445173383317,0.034989816393506186,0.060711551417896734,0.04068008911902825,0.07677408393067596,0.03725297733301701,0.03498509324997917,0.039469134880943495,0.03845936277749121,0.04228571428571429,0.04173546234509056,0.023860712839626656,0.04535493394115469,0.02821525724423418,0.0,0.040862793762652914,0.03577072050153988,0.014496213327737328,0.0197665747877678,0.01453905864140651,0.03442332086646075,0.007087813206589451,0.012363864793086718,0.02783991267964344,0.026478499079861065,1.1907270987791825,2009-02-16,2009,2,16
46,0.0,0.0,0.030878694832834754,0.0,0.015744924307948938,0.0,0.0,0.008218994787165835,0.00022880420583420866,0.03414110943152205,0.008009807596834822,0.006641408788257162,0.0,0.0003913704958928615,0.0,0.0004038718168824916,0.0014238378146628286,0.0,0.018815325922604226,0.00021615373002350808,0.0,0.0003122436898463303,0.0,0.00027245328511151293,0.01810081029551954,0.0,0.00023884458307036715,0.0,0.0,0.002066096313842001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14610475189785344,2009-02-17,2009,2,17
47,0.010520470588235296,0.0006464757844785361,0.0011932474994399275,0.0019643422752931806,0.0,0.0008001667013961242,0.0,0.0,0.0,0.0003700868565554177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015494789705398483,2009-02-18,2009,2,18
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-19,2009,2,19
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-20,2009,2,20
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-21,2009,2,21
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-22,2009,2,22
52,0.16470859515570935,0.056938780030963185,0.0973012875084011,0.14296046559078146,0.02660874791091703,0.07802196886256066,0.0,0.0059550079446937815,0.0039649158353283675,0.07871389290362873,0.012535567736248593,0.0098642855570268,0.002317445590485121,0.0021752258721001796,0.0,0.0021701130805759686,0.010933453788203588,0.0019989465043861528,0.036955060154899716,0.0021130890504022256,0.002174569430586506,0.003471077092034052,0.0019180750901751336,0.00366003616636528,0.027283126787416588,0.0,0.003878595682312503,0.0,0.630501241142754,0.01429049950407384,0.002128229377681071,0.0,0.0,0.0,0.0017917555003453696,0.0,0.0,0.0019091542095061255,0.001716494547702861,1.4309597036082653,2009-02-23,2009,2,23
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-24,2009,2,24
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-25,2009,2,25
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-26,2009,2,26
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-27,2009,2,27
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-28,2009,2,28
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-01,2009,3,1
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003998750390502968,0.0,0.0,0.0,0.0,0.0,0.0,0.005028464330347344,0.003945754471217417,0.0,0.0,0.0017222770169956084,0.0,0.0,0.0,0.0,0.0,0.000836403017346369,0.0010335691394308163,0.0009235192215546791,0.004830126929231486,0.00011517696460707859,0.0004816536617853824,0.004098109940845477,0.008545179551042193,0.03196010928345414,2009-03-02,2009,3,2
60,0.060521854671280274,0.09948922072711788,0.09748346269915528,0.22631909291412025,0.1675456322495825,0.1244059178995624,0.08818009255627891,0.2033252864271179,0.08117788951154098,0.12877231865274236,0.10713445931569723,0.11502354794981554,0.11681247594137098,0.15141216960307238,0.0,0.13956283839892808,0.06322187174618729,0.00036022849314762526,0.16396435098282672,0.11541118467875859,0.030041547464656027,0.0,0.0,0.0003279083785412899,0.11883603431839847,0.0,0.06793551112803367,0.004992520958708735,0.0,0.03971757118465211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5119749888512937,2009-03-03,2009,3,3
61,0.0,0.013405866267607543,0.0035854354730308503,0.04912534613254569,0.0006694640797420215,0.007715893192034055,0.0,0.00015053104005798232,0.0,0.003044262852310694,0.0002932552508130782,0.000309787480303321,0.0,0.0,0.0,0.0,0.00022159612911128805,0.0,0.0010591408631929532,0.0,0.0,0.0,0.0,0.0,0.0008493803622497616,0.0,0.0,0.0,0.0,0.0003756538752440002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08080561299824324,2009-03-04,2009,3,4
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-05,2009,3,5
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-06,2009,3,6
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-07,2009,3,7
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-08,2009,3,8
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-09,2009,3,9
