,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_15,sub_18,sub_19,sub_20,sub_21,sub_22,sub_24,sub_25,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_36,sub_37,sub_43,sub_44,sub_48,sub_55,sub_60,sub_61,sub_63,sub_66,sub_77,runf_sum,date,year,month,day
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-12,2009,1,12
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-13,2009,1,13
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-14,2009,1,14
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-15,2009,1,15
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-16,2009,1,16
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-17,2009,1,17
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-18,2009,1,18
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-19,2009,1,19
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-20,2009,1,20
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-21,2009,1,21
20,0.0,0.09782199370398903,0.07211101300686583,0.10913012640517669,0.1164758642803192,0.08858988479742803,0.19040148807189358,0.1605664427285145,0.15663106708113617,0.08356799986735239,0.12255443317561475,0.1277193997741762,0.18121699649607662,0.17016108517080936,0.2332604394460065,0.1702961808513732,0.12485453543210634,0.1656407803312741,0.10708225638899342,0.1639786917419717,0.17352251823016263,0.14941722581603537,0.16664325856332066,0.14948764315852922,0.10938989513822688,0.1901680872932651,0.15322105329042424,0.17532264236268136,0.0,0.10434829867888895,0.1734020419095363,0.22879669635797448,0.21228187712215418,0.22451070730898237,0.16109486099463297,0.28351252826357803,0.24011642726173935,0.17411377993011865,0.1555562684647533,5.866966488896082,2009-01-22,2009,1,22
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06837084369887104,0.06837084369887104,2009-01-23,2009,1,23
22,0.0,0.06167038733512351,0.07324960794907952,0.0,0.12790573881250006,0.06858571726252492,0.26462579698127586,0.1425027179215566,0.2272686071373348,0.09670011413222203,0.14006220934355973,0.14674143803841522,0.23238414844790997,0.19993927507570103,0.4065396230344685,0.20565822933417202,0.20009799718258103,0.30715911692498404,0.1265517575506286,0.2161537300235081,0.27689763547366375,0.32118318198917006,0.36516123436861875,0.270042194092827,0.10295519542421355,0.4180109843333092,0.2358402486921235,0.2972136222910217,0.0,0.16956598535319456,0.30563669257436255,0.5504071468989009,0.4593640619692517,0.5652574545722605,0.4003581144550162,0.5537354067648009,0.5597980611900906,0.47762729513904134,0.5026180942187277,10.075468822288139,2009-01-24,2009,1,24
23,0.0,0.0,0.0,0.0,0.0,0.0,0.06938359311094427,0.0,0.0,0.0,0.0,0.0,0.06609090460445145,0.0,0.08663959179423096,0.0,0.0,0.0,0.0,0.0,0.06460944827718822,0.0,0.0,0.0,0.0,0.06637942669670574,0.0,0.06345009914077991,0.0,0.0,0.0636223319236428,0.07986299778533072,0.07424065647987906,0.07881758873613211,0.0,0.10188731484472335,0.08382762845232321,0.06300615382685226,0.06349921110116279,1.0253169467743468,2009-01-25,2009,1,25
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-26,2009,1,26
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-27,2009,1,27
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-28,2009,1,28
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-29,2009,1,29
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-30,2009,1,30
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-01-31,2009,1,31
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-01,2009,2,1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-02,2009,2,2
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-03,2009,2,3
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-04,2009,2,4
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-05,2009,2,5
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06331354784963032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07087813206589451,0.0,0.0,0.0,0.13419167991552483,2009-02-06,2009,2,6
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-07,2009,2,7
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-08,2009,2,8
38,0.09267820069204152,0.20627681281058557,0.1965973933555605,0.18468175237799137,0.32874496273510656,0.2086148900068467,0.5824994677453694,0.4114515094918183,0.4837135895152734,0.23995954247625464,0.3523439953798924,0.3695710291337864,0.54151902482357,0.49488515603843725,0.7431011142351348,0.49786041942887793,0.39275433331291726,0.5210447847313865,0.31151201858616273,0.49938965212327735,0.5464113340013632,0.45655263443788585,0.5044034202151518,0.47498493068113323,0.2863441372735939,0.5758863775579065,0.4821956677080997,0.5560232372073609,0.0,0.3286971408385002,0.5488985499294673,0.6615678059784829,0.6484457339414437,0.6345213961888614,0.4588144775163598,0.8904065340777997,0.7075620164280839,0.46746501226374265,0.37309986205207024,17.261479917297592,2009-02-09,2009,2,9
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-10,2009,2,10
40,0.0,0.07230321273773102,0.0,0.07555162597281463,0.09035043677819152,0.06572797904325306,0.14683504588595184,0.12243191258049231,0.11977669835616292,0.06446674275481469,0.09629276892369731,0.10054505939669191,0.1407096678675418,0.13329285005046734,0.16994689159637616,0.13214239169887976,0.09343418876707293,0.11739589285614574,0.08371885499503122,0.12671080725515993,0.12921889655437643,0.09769587841817697,0.10680826303890688,0.10849909584086798,0.0836510962821735,0.12199462203718892,0.11566687356237906,0.13023967718370613,0.0,0.0769568702756806,0.12599716714290046,0.1359829421750226,0.13804122064227514,0.1289742361136707,0.09380207095890022,0.19491486318120993,0.14776395523799343,0.09417048797776845,0.0740824129513566,4.05609365709103,2009-02-11,2009,2,11
41,0.0,0.0,0.0,0.0,0.0,0.0,0.07099716504375694,0.0,0.0,0.0,0.0,0.0,0.06395893993979174,0.0,0.10663334374674581,0.0,0.0,0.08201630870771826,0.0,0.0,0.07199338522315257,0.09194906204063714,0.10624905747325813,0.07233273056057866,0.0,0.12199462203718892,0.061588854753994046,0.07847775420043832,0.0,0.0,0.08108728578503495,0.17159752226848088,0.13224116935478458,0.18311156979101398,0.12846805370458073,0.15061603064002582,0.170496871428454,0.16801641020493938,0.20796831572285593,2.321794452627431,2009-02-12,2009,2,12
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-13,2009,2,13
43,0.0,0.0,0.06110459523213368,0.0,0.10613454922739365,0.0,0.2162186389968961,0.12042483204638586,0.18427184362486604,0.07998651415875156,0.1159890171126354,0.12228453169867932,0.19187681981937518,0.16590705804153913,0.32656461522440905,0.16936560062814165,0.16206284069333007,0.2460489261231547,0.10513530627282992,0.17888584553669637,0.22521007685191324,0.25477552607093207,0.2896684830060406,0.21699819168173595,0.08686844613918018,0.3301030949241583,0.19227740020759118,0.23877274150346123,0.0,0.13695714201604176,0.24575685076387516,0.4338503393203101,0.3642432208544066,0.4442445910581991,0.31471274531862903,0.4429883254118407,0.4418710584520765,0.37464949533601405,0.39796198703347796,7.9841712503871,2009-02-14,2009,2,14
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-15,2009,2,15
45,0.0,0.0,0.0,0.0,0.06857924719308514,0.0,0.14360790202032653,0.07426197976193795,0.12284789574991072,0.0,0.07440804871376609,0.07880558709470446,0.12578591521492374,0.10776868727484593,0.21993127147766323,0.11073904656455417,0.10914436209958964,0.1656407803312741,0.0681432540657231,0.11925723035779759,0.15137070739226954,0.17048888586701474,0.19292592014881085,0.1470765521398433,0.0,0.22066674280256232,0.1291863782644753,0.1619647267540961,0.0,0.09260911507751395,0.16591706168322534,0.2849166407476663,0.24360215407460317,0.2889978253658177,0.2052769958665788,0.2968021780259333,0.2912654886902755,0.23982987585705054,0.24374961721636831,5.115568073894208,2009-02-16,2009,2,16
46,0.0,0.0,0.0,0.0,0.07565488380824471,0.0,0.17749291260939232,0.07426197976193795,0.15509546838426225,0.0,0.08316193679773858,0.08967532324569819,0.14923752652618075,0.12336678674883679,0.2999062792877225,0.12842007080595355,0.1430452624487046,0.23318362279645385,0.07787800464654068,0.1416179610498846,0.1975203133045468,0.25222138545869216,0.2879908663090944,0.20253164556962025,0.0,0.32830905636478785,0.16523839080339864,0.21706612863951025,0.0,0.1213048972142084,0.22704440019809785,0.4392464878193189,0.36076319008191227,0.4522059636578084,0.3194708213817617,0.425268792395367,0.4447126729758842,0.382779321636253,0.4031695942930971,7.17884194702091,2009-02-17,2009,2,17
47,0.07623529411764707,0.16161894611963404,0.143083431071518,0.15110325194562926,0.23730596647765967,0.16003334027922483,0.4227558463969164,0.3030691606500711,0.3531877002809932,0.17310514258237278,0.25386275443520195,0.26630853569934615,0.3922814982973893,0.35592026981560954,0.5731542226387587,0.35920396616737743,0.29435903717768114,0.4197305210336169,0.22389926335880445,0.3614984795220739,0.4079625162645313,0.42015613071346697,0.47588393636706666,0.3737191078963231,0.20912774070543377,0.5435936834892389,0.35601362382186796,0.42411382057258146,0.0,0.24652285562887513,0.42789136960410745,0.7155292909685711,0.5997253031265231,0.7388153772437432,0.52134919148896,0.7442203866918924,0.7260325108328332,0.6381913645687617,0.729065016346684,14.979629854398988,2009-02-18,2009,2,18
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-19,2009,2,19
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-20,2009,2,20
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-21,2009,2,21
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-22,2009,2,22
52,0.5620484429065745,1.1611045339647394,0.9822279034829934,1.1164851393760384,1.6067137913808518,1.1288065966123895,2.6704615488049486,2.123491205084604,2.1959061365296537,1.1604013695866644,1.7048197043536408,1.7907890308762153,2.545565809603711,2.375165147175881,3.2323232323232327,2.3748407296869094,1.740521834997244,2.241779104677632,1.495257689213581,2.3255159919770527,2.4237773025128035,1.95327903321048,2.159092688969735,2.0518384569017476,1.4638941849380362,2.465008980574964,2.1556099163897913,2.434480119664661,0.24696484181071443,1.4491369979030704,2.3814712086712566,2.880464068770915,2.771264505162985,2.799218606022631,2.014705350160727,3.8141294817959484,3.0547356130931336,2.141531744587957,1.9162314842088997,79.11105952796498,2009-02-23,2009,2,23
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0928137541829519,0.0,0.10668239283476466,0.07273059125074148,0.0,0.085248435714227,0.11178511162828629,0.17353091287698724,0.6427911984879586,2009-02-24,2009,2,24
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-25,2009,2,25
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-26,2009,2,26
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-27,2009,2,27
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-02-28,2009,2,28
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-01,2009,3,1
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08094222748513248,0.0,0.09314805941542885,0.06389416427635233,0.0,0.0753027848809005,0.0962029445528282,0.14329319330500495,0.5527833739156474,2009-03-02,2009,3,2
60,0.0792249134948097,0.17863146676380606,0.16319860838395953,0.1594978770537198,0.2694184711156916,0.18003750781412797,0.4550272850531695,0.3472249324004126,0.3746860820372277,0.19459405683397768,0.28668983475009885,0.30163517819007574,0.4306568622612643,0.39987855015140206,0.5564927626783296,0.40014949598956545,0.2984932933178171,0.38595909980102705,0.25115656498509364,0.39503957556020447,0.4153464532104957,0.3416163068870894,0.3791413735098369,0.3520192887281495,0.2413012392755005,0.43236329280827246,0.36803096133484253,0.4174348627682889,0.0,0.24782720936236124,0.4091789190383302,0.5180302559048479,0.48488428763421,0.5111201208949172,0.36637185686121176,0.6600526048636426,0.5441691813091489,0.4078462860619899,0.4119049355027809,13.616331854591698,2009-03-03,2009,3,3
61,0.0,0.06379695241564502,0.0,0.06715700086472412,0.10395743026888303,0.0628702408239812,0.20653720740002018,0.12443899311459872,0.1765938501404966,0.07759885701968436,0.11161207307064916,0.11956709766093093,0.1833489611607363,0.16023502186917882,0.3199000312402374,0.16285153906552086,0.1562748820971397,0.24765708903899236,0.10124140604050287,0.17143226863933403,0.21782613990594882,0.2752086509688515,0.3159511445915308,0.21699819168173595,0.08686844613918018,0.36060175043345544,0.18476656426198212,0.23376352315024182,0.0,0.13304408081558342,0.2432618573551048,0.5050794995072267,0.39440348754935756,0.5350042386937451,0.3745285586837248,0.4518480919200775,0.5029657707139392,0.4816922082891609,0.5820761017606589,8.712959208352764,2009-03-04,2009,3,4
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-05,2009,3,5
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009-03-06,2009,3,6
