runf_cmha,date
0.0,2009-11-05
0.0,2009-11-06
0.0,2009-11-07
0.0,2009-11-08
0.0,2009-11-09
0.0,2009-11-10
0.0,2009-11-11
0.014217670451034519,2009-11-12
0.0,2009-11-13
0.0,2009-11-14
0.0,2009-11-15
0.0,2009-11-16
0.1863748787412812,2009-11-17
1.9655856299780308,2009-11-18
0.0,2009-11-19
3.1989803675506865,2009-11-20
0.0027136941129921486,2009-11-21
0.0,2009-11-22
0.0,2009-11-23
0.0,2009-11-24
0.0,2009-11-25
0.0,2009-11-26
0.028434172511101717,2009-11-27
0.0,2009-11-28
0.0,2009-11-29
0.0,2009-11-30
0.0,2009-12-01
0.0,2009-12-02
0.0,2009-12-03
0.0,2009-12-04
0.0,2009-12-05
0.0,2009-12-06
7.1108891753359895,2009-12-07
0.0,2009-12-08
0.0,2009-12-09
0.0,2009-12-10
12.751683955063411,2009-12-11
13.703047967638442,2009-12-12
7.9712683831287325,2009-12-13
0.2134218977127524,2009-12-14
0.0,2009-12-15
0.0,2009-12-16
0.0,2009-12-17
0.0,2009-12-18
0.0,2009-12-19
0.0,2009-12-20
0.006034269105680332,2009-12-21
0.7654583617599858,2009-12-22
0.0,2009-12-23
0.0,2009-12-24
0.0,2009-12-25
0.0,2009-12-26
2.542881687117848,2009-12-27
0.0,2009-12-28
0.344011922801235,2009-12-29
0.5577395256807827,2009-12-30
0.0,2009-12-31
0.20404406044586407,2010-01-01
0.0,2010-01-02
0.0,2010-01-03
0.0,2010-01-04
0.0,2010-01-05
0.0,2010-01-06
0.0,2010-01-07
0.018622712572553872,2010-01-08
0.0,2010-01-09
0.0,2010-01-10
0.0,2010-01-11
3.4233143268326027,2010-01-12
10.5330193614073,2010-01-13
0.0,2010-01-14
0.0,2010-01-15
0.0,2010-01-16
7.689319898064069,2010-01-17
12.13494074586459,2010-01-18
13.75295343970001,2010-01-19
20.829053558349703,2010-01-20
7.3326237885549475,2010-01-21
4.340207659584569,2010-01-22
1.19610256427558,2010-01-23
0.7268235784975889,2010-01-24
6.9386167553002585,2010-01-25
2.191000506585846,2010-01-26
0.0,2010-01-27
0.0,2010-01-28
0.25589688853354997,2010-01-29
0.8145088795720812,2010-01-30
0.0,2010-01-31
0.0,2010-02-01
0.0,2010-02-02
0.0,2010-02-03
3.7321743419148974,2010-02-04
5.2302335623026055,2010-02-05
3.603000266634756,2010-02-06
0.1639826207317846,2010-02-07
0.3106464195601496,2010-02-08
2.3506824646298567,2010-02-09
0.0,2010-02-10
0.0,2010-02-11
0.0,2010-02-12
0.0,2010-02-13
0.0,2010-02-14
0.0,2010-02-15
0.0,2010-02-16
0.0,2010-02-17
0.0,2010-02-18
0.0,2010-02-19
0.0026196883940813142,2010-02-20
0.0,2010-02-21
0.0,2010-02-22
5.3424611353790965,2010-02-23
3.1481478430840766,2010-02-24
0.0,2010-02-25
8.466366247116515,2010-02-26
5.6761515599147385,2010-02-27
0.0,2010-02-28
0.0,2010-03-01
3.727753491840169,2010-03-02
8.969570713899369,2010-03-03
0.3081250331385552,2010-03-04
0.0,2010-03-05
0.0,2010-03-06
0.0,2010-03-07
0.0,2010-03-08
0.0,2010-03-09
1.7051015835068974,2010-03-10
0.0,2010-03-11
6.300421650612629,2010-03-12
0.060859981024950924,2010-03-13
0.0,2010-03-14
0.0,2010-03-15
0.0,2010-03-16
0.0,2010-03-17
0.0,2010-03-18
0.0,2010-03-19
0.0,2010-03-20
0.0,2010-03-21
0.0,2010-03-22
0.0,2010-03-23
0.0,2010-03-24
0.04916258827937164,2010-03-25
0.0,2010-03-26
0.0,2010-03-27
0.0,2010-03-28
0.0,2010-03-29
0.08692550738345578,2010-03-30
1.6822336370104891,2010-03-31
0.0,2010-04-01
0.030527705389648996,2010-04-02
0.0,2010-04-03
9.302693473091457,2010-04-04
1.5464240698119542,2010-04-05
0.0,2010-04-06
0.0,2010-04-07
0.0,2010-04-08
0.0,2010-04-09
0.0,2010-04-10
7.892495463907378,2010-04-11
5.204268267041063,2010-04-12
4.53902306260448,2010-04-13
0.0,2010-04-14
0.0,2010-04-15
0.0,2010-04-16
0.0,2010-04-17
0.0,2010-04-18
0.0,2010-04-19
10.721995187380283,2010-04-20
1.9907155438678308,2010-04-21
0.0,2010-04-22
0.0,2010-04-23
0.0,2010-04-24
0.0,2010-04-25
0.0,2010-04-26
3.1209183638262727,2010-04-27
0.38873730347807184,2010-04-28
0.06286308846929665,2010-04-29
0.0,2010-04-30
0.0,2010-05-01
0.0,2010-05-02
0.0,2010-05-03
0.0,2010-05-04
0.0,2010-05-05
0.0,2010-05-06
0.0,2010-05-07
0.0,2010-05-08
0.0,2010-05-09
3.088501360352205,2010-05-10
0.0,2010-05-11
0.0,2010-05-12
0.0,2010-05-13
0.0,2010-05-14
0.0,2010-05-15
0.0,2010-05-16
0.0,2010-05-17
0.0,2010-05-18
0.0,2010-05-19
0.0,2010-05-20
0.0,2010-05-21
0.0,2010-05-22
0.0,2010-05-23
0.0,2010-05-24
1.9063870930911668,2010-05-25
0.17856723054038795,2010-05-26
2.8671999065317424,2010-05-27
0.013161494395173178,2010-05-28
0.0,2010-05-29
0.0,2010-05-30
0.0,2010-05-31
0.0,2010-06-01
0.0,2010-06-02
0.0,2010-06-03
0.0,2010-06-04
0.0,2010-06-05
0.0,2010-06-06
0.0,2010-06-07
0.0,2010-06-08
0.0,2010-06-09
0.0,2010-06-10
0.0,2010-06-11
0.0,2010-06-12
0.0,2010-06-13
0.0,2010-06-14
0.0,2010-06-15
0.0,2010-06-16
0.0,2010-06-17
0.0,2010-06-18
0.0,2010-06-19
0.0,2010-06-20
0.0,2010-06-21
0.0,2010-06-22
0.0,2010-06-23
0.0,2010-06-24
0.0,2010-06-25
0.0,2010-06-26
0.0,2010-06-27
0.0,2010-06-28
0.0,2010-06-29
0.0,2010-06-30
0.0,2010-07-01
0.0,2010-07-02
0.0,2010-07-03
0.0,2010-07-04
0.0,2010-07-05
0.0,2010-07-06
0.0,2010-07-07
0.0,2010-07-08
0.0,2010-07-09
0.0,2010-07-10
0.0,2010-07-11
0.0,2010-07-12
0.0,2010-07-13
0.0,2010-07-14
0.0,2010-07-15
0.0,2010-07-16
0.0,2010-07-17
0.0,2010-07-18
0.0,2010-07-19
0.0,2010-07-20
0.0,2010-07-21
0.0,2010-07-22
0.0,2010-07-23
0.0,2010-07-24
0.0,2010-07-25
0.0,2010-07-26
0.0,2010-07-27
0.0,2010-07-28
0.0,2010-07-29
0.0,2010-07-30
0.0,2010-07-31
0.0,2010-08-01
0.0,2010-08-02
0.0,2010-08-03
0.0,2010-08-04
0.0,2010-08-05
0.0,2010-08-06
0.0,2010-08-07
0.0,2010-08-08
0.0,2010-08-09
0.0,2010-08-10
0.0,2010-08-11
0.0,2010-08-12
0.0,2010-08-13
0.0,2010-08-14
0.0,2010-08-15
0.0,2010-08-16
0.0,2010-08-17
0.0,2010-08-18
0.0,2010-08-19
0.0,2010-08-20
0.0,2010-08-21
0.0,2010-08-22
0.0,2010-08-23
0.0,2010-08-24
0.0,2010-08-25
0.0,2010-08-26
0.0,2010-08-27
0.0,2010-08-28
0.0,2010-08-29
0.0,2010-08-30
0.0,2010-08-31
0.0,2010-09-01
0.0,2010-09-02
0.0,2010-09-03
0.0,2010-09-04
0.0,2010-09-05
0.0,2010-09-06
0.0,2010-09-07
0.0,2010-09-08
0.0,2010-09-09
0.0,2010-09-10
0.0,2010-09-11
0.0,2010-09-12
0.0,2010-09-13
0.0,2010-09-14
0.0,2010-09-15
0.0,2010-09-16
0.0,2010-09-17
0.0,2010-09-18
0.0,2010-09-19
0.0,2010-09-20
0.0,2010-09-21
0.0,2010-09-22
0.0,2010-09-23
0.0,2010-09-24
0.0,2010-09-25
0.0,2010-09-26
0.0,2010-09-27
0.0,2010-09-28
0.0,2010-09-29
0.0,2010-09-30
0.0,2010-10-01
0.0,2010-10-02
0.0,2010-10-03
0.0,2010-10-04
0.0,2010-10-05
0.0,2010-10-06
0.0,2010-10-07
0.0,2010-10-08
0.0,2010-10-09
0.0,2010-10-10
0.0,2010-10-11
0.0,2010-10-12
0.0,2010-10-13
0.0,2010-10-14
0.0,2010-10-15
0.0,2010-10-16
0.016845474806988857,2010-10-17
0.0,2010-10-18
0.0,2010-10-19
0.0,2010-10-20
0.0,2010-10-21
0.0,2010-10-22
7.5695106486243615,2010-10-23
50.45891658223518,2010-10-24
0.2737487530543417,2010-10-25
0.0,2010-10-26
0.0,2010-10-27
0.0,2010-10-28
0.0,2010-10-29
0.0,2010-10-30
0.0,2010-10-31
0.0,2010-11-01
0.0,2010-11-02
0.0,2010-11-03
0.0,2010-11-04
0.0,2010-11-05
0.0,2010-11-06
10.803253894124945,2010-11-07
0.0026623981722549285,2010-11-08
0.0,2010-11-09
0.0,2010-11-10
0.0,2010-11-11
0.0,2010-11-12
0.0,2010-11-13
0.0,2010-11-14
0.0,2010-11-15
0.0,2010-11-16
0.0,2010-11-17
0.0,2010-11-18
7.255421713240478,2010-11-19
19.318961948589,2010-11-20
2.324366201667236,2010-11-21
0.6513887203529171,2010-11-22
4.2373985189015455,2010-11-23
0.0,2010-11-24
0.0,2010-11-25
0.0,2010-11-26
5.245265594544692,2010-11-27
0.00554184784417495,2010-11-28
0.0,2010-11-29
0.0,2010-11-30
0.0,2010-12-01
0.1295365756650863,2010-12-02
2.1138110182071967,2010-12-03
1.3909000909950142,2010-12-04
11.620033956558535,2010-12-05
4.237012851738962,2010-12-06
0.0,2010-12-07
1.4409421514124918,2010-12-08
0.42407520073403904,2010-12-09
0.0,2010-12-10
0.0,2010-12-11
0.0,2010-12-12
0.0,2010-12-13
5.296726746734361,2010-12-14
0.3940614956034932,2010-12-15
0.0,2010-12-16
10.548983494106473,2010-12-17
17.557612322470533,2010-12-18
18.884271878009034,2010-12-19
2.068003028917459,2010-12-20
0.0,2010-12-21
6.062915628102854,2010-12-22
0.014578465253654615,2010-12-23
0.0,2010-12-24
11.424359128578944,2010-12-25
2.112469523529869,2010-12-26
0.2747243829557981,2010-12-27
7.517064148378122,2010-12-28
5.61964304475797,2010-12-29
0.0,2010-12-30
0.0,2010-12-31
4.698755661861224,2011-01-01
7.450470204442646,2011-01-02
0.002785953930806323,2011-01-03
0.0,2011-01-04
0.0,2011-01-05
0.0,2011-01-06
0.0,2011-01-07
0.0,2011-01-08
0.0,2011-01-09
0.0,2011-01-10
0.0,2011-01-11
0.0,2011-01-12
1.1423323465797128,2011-01-13
0.0,2011-01-14
0.0,2011-01-15
0.0,2011-01-16
0.0,2011-01-17
0.0,2011-01-18
0.0,2011-01-19
0.0,2011-01-20
0.0,2011-01-21
0.0,2011-01-22
0.0,2011-01-23
0.0,2011-01-24
0.0,2011-01-25
0.0,2011-01-26
0.0,2011-01-27
0.0,2011-01-28
0.018062699129197536,2011-01-29
7.990974139286367,2011-01-30
0.0,2011-01-31
0.0,2011-02-01
0.0,2011-02-02
0.0,2011-02-03
0.0,2011-02-04
0.0,2011-02-05
0.0,2011-02-06
0.0,2011-02-07
0.0,2011-02-08
0.0,2011-02-09
0.0,2011-02-10
0.0,2011-02-11
0.0,2011-02-12
0.0,2011-02-13
0.015304085918885327,2011-02-14
0.0160736468456344,2011-02-15
12.323874156804886,2011-02-16
13.246264632128375,2011-02-17
10.295226540382416,2011-02-18
5.1940550910048415,2011-02-19
0.0,2011-02-20
0.0,2011-02-21
0.0,2011-02-22
0.0,2011-02-23
4.940306557443698,2011-02-24
20.784877909870048,2011-02-25
0.0,2011-02-26
0.0,2011-02-27
0.0,2011-02-28
0.0,2011-03-01
0.01712976395343951,2011-03-02
0.0,2011-03-03
0.0,2011-03-04
0.0,2011-03-05
10.218116666338704,2011-03-06
2.0215581974617085,2011-03-07
0.0,2011-03-08
0.0,2011-03-09
0.0757886881102825,2011-03-10
0.0,2011-03-11
0.0,2011-03-12
2.2354681322506784,2011-03-13
14.226888253002961,2011-03-14
22.85092819339931,2011-03-15
8.102666884289441,2011-03-16
0.04872040815135696,2011-03-17
9.141763268186578,2011-03-18
7.213675818347584,2011-03-19
7.592484884133656,2011-03-20
1.9992052000519287,2011-03-21
0.16291780500901365,2011-03-22
5.761281245606848,2011-03-23
28.207222382043852,2011-03-24
2.0124008777066806,2011-03-25
12.173422481836305,2011-03-26
0.002900906700624236,2011-03-27
0.0,2011-03-28
0.0,2011-03-29
0.0,2011-03-30
0.0,2011-03-31
0.0,2011-04-01
0.0,2011-04-02
0.0,2011-04-03
0.0,2011-04-04
0.0,2011-04-05
0.0,2011-04-06
0.0,2011-04-07
0.0,2011-04-08
0.0,2011-04-09
0.0,2011-04-10
0.0,2011-04-11
0.0,2011-04-12
0.019369824471543888,2011-04-13
0.0,2011-04-14
0.0,2011-04-15
0.0,2011-04-16
0.0,2011-04-17
0.0,2011-04-18
0.0,2011-04-19
0.0,2011-04-20
0.0,2011-04-21
0.0,2011-04-22
0.0,2011-04-23
0.0,2011-04-24
0.087427785498816,2011-04-25
0.0,2011-04-26
0.0,2011-04-27
0.0,2011-04-28
0.0,2011-04-29
0.0,2011-04-30
0.0,2011-05-01
0.0,2011-05-02
0.0,2011-05-03
0.0,2011-05-04
0.0,2011-05-05
0.0,2011-05-06
0.0,2011-05-07
0.0,2011-05-08
0.15021761678618006,2011-05-09
0.0,2011-05-10
0.0,2011-05-11
0.0,2011-05-12
0.0,2011-05-13
0.0,2011-05-14
5.470812562841277,2011-05-15
0.06826693306029749,2011-05-16
2.4110062502286254,2011-05-17
1.7996052101176008,2011-05-18
0.0,2011-05-19
0.0,2011-05-20
0.0,2011-05-21
0.0,2011-05-22
0.0,2011-05-23
0.0,2011-05-24
2.688317845920832,2011-05-25
0.0,2011-05-26
0.0,2011-05-27
0.005115543246296435,2011-05-28
0.033701299147541275,2011-05-29
0.0,2011-05-30
0.0,2011-05-31
2.813968548918328,2011-06-01
0.17544908454869607,2011-06-02
0.0,2011-06-03
2.9883756166714344,2011-06-04
0.023376909001273538,2011-06-05
0.0,2011-06-06
0.0,2011-06-07
0.0,2011-06-08
0.0,2011-06-09
0.0,2011-06-10
0.0,2011-06-11
0.0,2011-06-12
0.0,2011-06-13
0.0,2011-06-14
0.0,2011-06-15
0.0,2011-06-16
0.0,2011-06-17
0.0,2011-06-18
0.0,2011-06-19
0.0,2011-06-20
0.0,2011-06-21
0.0,2011-06-22
0.0,2011-06-23
0.0,2011-06-24
0.0,2011-06-25
0.0,2011-06-26
0.0,2011-06-27
9.284485877914287,2011-06-28
0.19790112328683304,2011-06-29
0.0,2011-06-30
0.0,2011-07-01
0.0,2011-07-02
0.0,2011-07-03
0.0,2011-07-04
0.0,2011-07-05
0.0,2011-07-06
0.0,2011-07-07
0.0,2011-07-08
0.0,2011-07-09
0.0,2011-07-10
0.0,2011-07-11
0.0,2011-07-12
0.0,2011-07-13
0.0,2011-07-14
0.0,2011-07-15
0.0,2011-07-16
0.0,2011-07-17
0.0,2011-07-18
0.0,2011-07-19
0.0,2011-07-20
0.0,2011-07-21
0.0,2011-07-22
0.0,2011-07-23
0.0,2011-07-24
0.0,2011-07-25
0.0,2011-07-26
0.0,2011-07-27
0.0,2011-07-28
0.0,2011-07-29
0.0,2011-07-30
0.0,2011-07-31
0.0,2011-08-01
0.0,2011-08-02
0.0,2011-08-03
0.0,2011-08-04
0.0,2011-08-05
0.0,2011-08-06
0.0,2011-08-07
0.0,2011-08-08
0.0,2011-08-09
0.0,2011-08-10
0.0,2011-08-11
0.0,2011-08-12
0.0,2011-08-13
0.0,2011-08-14
0.0,2011-08-15
0.0,2011-08-16
0.0,2011-08-17
0.0,2011-08-18
0.0,2011-08-19
0.0,2011-08-20
0.0,2011-08-21
0.0,2011-08-22
0.0,2011-08-23
0.0,2011-08-24
0.0,2011-08-25
0.0,2011-08-26
0.0,2011-08-27
0.0,2011-08-28
0.0,2011-08-29
0.0,2011-08-30
0.0,2011-08-31
0.0,2011-09-01
0.0,2011-09-02
0.0,2011-09-03
0.0,2011-09-04
0.0,2011-09-05
0.0,2011-09-06
0.0,2011-09-07
0.0,2011-09-08
0.0,2011-09-09
0.0,2011-09-10
0.0,2011-09-11
0.0,2011-09-12
0.0,2011-09-13
0.0,2011-09-14
0.0,2011-09-15
0.0,2011-09-16
0.0,2011-09-17
0.0,2011-09-18
0.0,2011-09-19
0.0,2011-09-20
0.0,2011-09-21
0.0,2011-09-22
0.0,2011-09-23
0.0,2011-09-24
0.0,2011-09-25
0.0,2011-09-26
0.0,2011-09-27
0.0,2011-09-28
0.0,2011-09-29
0.0,2011-09-30
0.0,2011-10-01
0.0,2011-10-02
0.0,2011-10-03
2.4668164366566696,2011-10-04
9.204214290164712,2011-10-05
0.3195025141007236,2011-10-06
0.07876506482640798,2011-10-07
0.0,2011-10-08
0.0,2011-10-09
15.14267637704226,2011-10-10
0.01259097737225852,2011-10-11
0.0,2011-10-12
0.0,2011-10-13
0.0,2011-10-14
0.0,2011-10-15
0.0,2011-10-16
0.0,2011-10-17
0.0,2011-10-18
0.0,2011-10-19
0.0,2011-10-20
0.0,2011-10-21
0.0,2011-10-22
0.0,2011-10-23
0.0,2011-10-24
0.0,2011-10-25
0.0,2011-10-26
0.0,2011-10-27
0.0,2011-10-28
0.0,2011-10-29
0.0,2011-10-30
0.0,2011-10-31
0.0,2011-11-01
0.0,2011-11-02
0.0,2011-11-03
0.0,2011-11-04
1.6323159072694409,2011-11-05
2.315623501550045,2011-11-06
0.0,2011-11-07
0.0,2011-11-08
0.0,2011-11-09
0.0,2011-11-10
0.0,2011-11-11
0.0,2011-11-12
0.0,2011-11-13
0.0,2011-11-14
0.0,2011-11-15
0.0,2011-11-16
0.0,2011-11-17
0.0,2011-11-18
0.0068473864615576285,2011-11-19
2.2133023333626816,2011-11-20
0.0,2011-11-21
0.0,2011-11-22
0.0,2011-11-23
0.26749661368264155,2011-11-24
0.0,2011-11-25
0.0,2011-11-26
0.0,2011-11-27
0.0,2011-11-28
0.0,2011-11-29
0.0,2011-11-30
0.0,2011-12-01
0.0,2011-12-02
0.0,2011-12-03
0.0,2011-12-04
0.0,2011-12-05
0.0,2011-12-06
0.0,2011-12-07
0.0,2011-12-08
0.0,2011-12-09
0.0,2011-12-10
0.0,2011-12-11
0.0,2011-12-12
0.0,2011-12-13
0.0,2011-12-14
0.14928137746607592,2011-12-15
0.0,2011-12-16
0.0,2011-12-17
0.0,2011-12-18
0.0,2011-12-19
0.0,2011-12-20
0.0,2011-12-21
0.0,2011-12-22
0.0,2011-12-23
0.0,2011-12-24
0.0,2011-12-25
0.0,2011-12-26
0.0,2011-12-27
0.0,2011-12-28
0.0,2011-12-29
0.0,2011-12-30
0.0,2011-12-31
0.0,2012-01-01
0.0,2012-01-02
0.0,2012-01-03
0.0,2012-01-04
0.0,2012-01-05
0.0,2012-01-06
0.0,2012-01-07
0.0,2012-01-08
0.0,2012-01-09
0.0,2012-01-10
0.0,2012-01-11
0.0,2012-01-12
0.0,2012-01-13
0.0,2012-01-14
0.0,2012-01-15
0.0,2012-01-16
0.0,2012-01-17
0.0,2012-01-18
1.3576231704514512,2012-01-19
12.763321357641434,2012-01-20
18.07586516273334,2012-01-21
3.7111603568372313,2012-01-22
17.241212094082574,2012-01-23
0.0,2012-01-24
0.0,2012-01-25
0.0,2012-01-26
0.0,2012-01-27
0.0,2012-01-28
0.0,2012-01-29
0.0,2012-01-30
0.0,2012-01-31
0.010082558162786418,2012-02-01
0.0,2012-02-02
0.0,2012-02-03
0.0,2012-02-04
0.0,2012-02-05
0.0,2012-02-06
0.0,2012-02-07
0.0,2012-02-08
0.0,2012-02-09
0.0,2012-02-10
0.0,2012-02-11
0.3038600989708947,2012-02-12
5.36271951367526,2012-02-13
0.0,2012-02-14
0.0,2012-02-15
0.0,2012-02-16
0.0,2012-02-17
0.0,2012-02-18
0.0,2012-02-19
0.0,2012-02-20
0.0,2012-02-21
0.0,2012-02-22
0.0,2012-02-23
0.0,2012-02-24
0.0,2012-02-25
0.0,2012-02-26
0.0,2012-02-27
0.0,2012-02-28
7.808979523277513,2012-02-29
0.1666334615523548,2012-03-01
0.0,2012-03-02
0.0,2012-03-03
0.0,2012-03-04
0.0,2012-03-05
0.0,2012-03-06
0.0,2012-03-07
0.0,2012-03-08
0.0,2012-03-09
0.0,2012-03-10
0.0,2012-03-11
0.0,2012-03-12
3.1973474436410263,2012-03-13
15.939841902144446,2012-03-14
0.4242996637857608,2012-03-15
18.951598142963267,2012-03-16
3.029469811555056,2012-03-17
3.0752134630852948,2012-03-18
0.1732522422852348,2012-03-19
0.0,2012-03-20
0.0,2012-03-21
0.0,2012-03-22
